Mod:Item:MetaData, Localized Name
extracells:pattern.fluid:0, ME Fluid Pattern: Enriched Lava
extracells:pattern.fluid:0, ME Fluid Pattern: fluid.thatch
extracells:pattern.fluid:0, ME Fluid Pattern: Hot Crude
extracells:pattern.fluid:0, ME Fluid Pattern: Natural Gas
extracells:pattern.fluid:0, ME Fluid Pattern: Naphtha
extracells:pattern.fluid:0, ME Fluid Pattern: Oil Residue
extracells:pattern.fluid:0, ME Fluid Pattern: Wood Gas
extracells:pattern.fluid:0, ME Fluid Pattern: Molten Aluminium
extracells:pattern.fluid:0, ME Fluid Pattern: Molten Cobalt
extracells:pattern.fluid:0, ME Fluid Pattern: Molten Iridium
extracells:pattern.fluid:0, ME Fluid Pattern: Molten Mithril
extracells:pattern.fluid:0, ME Fluid Pattern: Molten Osmium
extracells:pattern.fluid:0, ME Fluid Pattern: Molten Platinum
extracells:pattern.fluid:0, ME Fluid Pattern: Molten Titanium
extracells:pattern.fluid:0, ME Fluid Pattern: Molten Tungsten
extracells:pattern.fluid:0, ME Fluid Pattern: Molten Zinc
extracells:pattern.fluid:0, ME Fluid Pattern: Molten Advanced Alloy
extracells:pattern.fluid:0, ME Fluid Pattern: Molten Brass
extracells:pattern.fluid:0, ME Fluid Pattern: Molten Calcium
extracells:pattern.fluid:0, ME Fluid Pattern: Molten Chrome
extracells:pattern.fluid:0, ME Fluid Pattern: Molten Conductive Iron
extracells:pattern.fluid:0, ME Fluid Pattern: Molten Constantan
extracells:pattern.fluid:0, ME Fluid Pattern: Molten Iron Alloy
extracells:pattern.fluid:0, ME Fluid Pattern: Molten Crude Steel
extracells:pattern.fluid:0, ME Fluid Pattern: Molten Crystalline Alloy
extracells:pattern.fluid:0, ME Fluid Pattern: Molten Crystalline Pink Slime
extracells:pattern.fluid:0, ME Fluid Pattern: Molten Dark Steel
extracells:pattern.fluid:0, ME Fluid Pattern: Molten Electrical Steel
extracells:pattern.fluid:0, ME Fluid Pattern: Molten Fluxed Electrum
extracells:pattern.fluid:0, ME Fluid Pattern: Molten End Steel
extracells:pattern.fluid:0, ME Fluid Pattern: Molten Energetic Alloy
extracells:pattern.fluid:0, ME Fluid Pattern: Molten Energetic Silver
extracells:pattern.fluid:0, ME Fluid Pattern: Molten Extreme
extracells:pattern.fluid:0, ME Fluid Pattern: Molten Gelid Enderium
extracells:pattern.fluid:0, ME Fluid Pattern: Molten Germanium
extracells:pattern.fluid:0, ME Fluid Pattern: Molten Graphite
extracells:pattern.fluid:0, ME Fluid Pattern: Molten Hafnium
extracells:pattern.fluid:0, ME Fluid Pattern: Molten HOP Graphite
extracells:pattern.fluid:0, ME Fluid Pattern: Molten HSLA Steel
extracells:pattern.fluid:0, ME Fluid Pattern: Molten Invar
extracells:pattern.fluid:0, ME Fluid Pattern: Molten Iridium Alloy
extracells:pattern.fluid:0, ME Fluid Pattern: Molten Lithium Manganese Dioxide
extracells:pattern.fluid:0, ME Fluid Pattern: Molten Lumium
extracells:pattern.fluid:0, ME Fluid Pattern: Molten Magnesium Diboride
extracells:pattern.fluid:0, ME Fluid Pattern: Molten Manganese Oxide
extracells:pattern.fluid:0, ME Fluid Pattern: Molten Melodic Alloy
extracells:pattern.fluid:0, ME Fluid Pattern: Molten Neodymium
extracells:pattern.fluid:0, ME Fluid Pattern: Molten Niobium
extracells:pattern.fluid:0, ME Fluid Pattern: Molten Niobium Tin
extracells:pattern.fluid:0, ME Fluid Pattern: Molten Niobium Titanium
extracells:pattern.fluid:0, ME Fluid Pattern: Molten Obsidian Steel
extracells:pattern.fluid:0, ME Fluid Pattern: Molten Plutonium
extracells:pattern.fluid:0, ME Fluid Pattern: Molten Pulsating Iron
extracells:pattern.fluid:0, ME Fluid Pattern: Molten Redstone Alloy
extracells:pattern.fluid:0, ME Fluid Pattern: Molten Refined Glowstone
extracells:pattern.fluid:0, ME Fluid Pattern: Molten Refined Iron
extracells:pattern.fluid:0, ME Fluid Pattern: Molten Refined Obsidian
extracells:pattern.fluid:0, ME Fluid Pattern: Molten Si C Si CCMC
extracells:pattern.fluid:0, ME Fluid Pattern: Molten Signalum
extracells:pattern.fluid:0, ME Fluid Pattern: Molten Silicon Carbide
extracells:pattern.fluid:0, ME Fluid Pattern: Molten Soularium
extracells:pattern.fluid:0, ME Fluid Pattern: Molten Stainless Steel
extracells:pattern.fluid:0, ME Fluid Pattern: Molten Steel
extracells:pattern.fluid:0, ME Fluid Pattern: Molten Stellar Alloy
extracells:pattern.fluid:0, ME Fluid Pattern: Molten Strontium
extracells:pattern.fluid:0, ME Fluid Pattern: Molten Terne
extracells:pattern.fluid:0, ME Fluid Pattern: Molten Thermoconducting
extracells:pattern.fluid:0, ME Fluid Pattern: Molten Titanium Aluminide
extracells:pattern.fluid:0, ME Fluid Pattern: Molten Titanium Iridium
extracells:pattern.fluid:0, ME Fluid Pattern: Molten Tungsten Carbide
extracells:pattern.fluid:0, ME Fluid Pattern: Molten Tungstensteel
extracells:pattern.fluid:0, ME Fluid Pattern: Molten Vibrant Alloy
extracells:pattern.fluid:0, ME Fluid Pattern: Molten Vivid Alloy
extracells:pattern.fluid:0, ME Fluid Pattern: Molten Yttrium
extracells:pattern.fluid:0, ME Fluid Pattern: Molten Zircaloy
extracells:terminal.fluid.wireless, item.extracells.terminal.fluid.wireless.name
extracells:storage.component:0, 256k ME Storage Component
extracells:storage.component:1, 1024k ME Storage Component
extracells:storage.component:2, 4096k ME Storage Component
extracells:storage.component:3, 16384k ME Storage Component
extracells:storage.component:4, 1k ME Fluid Storage Component
extracells:storage.component:5, 4k ME Fluid Storage Component
extracells:storage.component:6, 16k ME Fluid Storage Component
extracells:storage.component:7, 64k ME Fluid Storage Component
extracells:storage.component:8, 256k ME Fluid Storage Component
extracells:storage.component:9, 1024k ME Fluid Storage Component
extracells:storage.component:10, 4096k ME Fluid Storage Component
extracells:storage.component:11, 1k ME Gas Storage Component
extracells:storage.component:12, 4k ME Gas Storage Component
extracells:storage.component:13, 16k ME Gas Storage Component
extracells:storage.component:14, 64k ME Gas Storage Component
extracells:storage.component:15, 256k ME Gas Storage Component
extracells:storage.component:16, 1024k ME Gas Storage Component
extracells:storage.component:17, 4096k ME Gas Storage Component
extracells:storage.casing:0, Advanced Storage Housing
extracells:storage.casing:1, Fluid Storage Housing
extracells:storage.casing:2, Gas Storage Housing
extracells:fluid.item, item.extracells.fluid.item.name
extracells:storage.fluid.portable:0, ME Portable Fluid Storage
extracells:storage.fluid.portable:0, ME Portable Fluid Storage
extracells:storage.gas.portable:0, ME Portable Gas Storage
extracells:storage.gas.portable:0, ME Portable Gas Storage
extracells:pattern.crafting, item.extracells.pattern.crafting.name
extracells:terminal.universal.wireless, item.extracells.terminal.universal.wireless.name
extracells:terminal.gas.wireless, item.extracells.terminal.gas.wireless.name
extracells:oc.upgrade:2, ME Upgrade (Tier 1)
extracells:oc.upgrade:1, ME Upgrade (Tier 2)
extracells:oc.upgrade:0, ME Upgrade (Tier 3)
extracells:gas.item, item.extracells.gas.item.name
extracells:certustank, extracells.block.certustank.name
extracells:walrus, Walrus
extracells:fluidcrafter, ME Fluid Assembler
extracells:ecbaseblock, ME Fluid Interface
extracells:fluidfiller, ME Fluid Auto Filler
extracells:hardmedrive, Blast resistant ME Drive
extracells:vibrantchamberfluid, Fluid Vibration Chamber
nuclearcraft:ore:0, Copper Ore
nuclearcraft:ore:1, Tin Ore
nuclearcraft:ore:2, Lead Ore
nuclearcraft:ore:3, Thorium Ore
nuclearcraft:ore:4, Uranium Ore
nuclearcraft:ore:5, Boron Ore
nuclearcraft:ore:6, Lithium Ore
nuclearcraft:ore:7, Magnesium Ore
nuclearcraft:ingot_block:0, Copper Block
nuclearcraft:ingot_block:1, Tin Block
nuclearcraft:ingot_block:2, Lead Block
nuclearcraft:ingot_block:3, Thorium Block
nuclearcraft:ingot_block:4, Uranium Block
nuclearcraft:ingot_block:5, Boron Block
nuclearcraft:ingot_block:6, Lithium Block
nuclearcraft:ingot_block:7, Magnesium Block
nuclearcraft:ingot_block:8, Graphite Block
nuclearcraft:ingot_block:9, Beryllium Block
nuclearcraft:ingot_block:10, Zirconium Block
nuclearcraft:ingot_block:11, Manganese Block
nuclearcraft:ingot_block:12, Aluminum Block
nuclearcraft:ingot_block:13, Silver Block
nuclearcraft:ingot_block:14, Manganese Oxide Block
nuclearcraft:ingot_block:15, Manganese Dioxide Block
nuclearcraft:fertile_isotope:0, Uranium-238 Block
nuclearcraft:fertile_isotope:1, Neptunium-237 Block
nuclearcraft:fertile_isotope:2, Plutonium-242 Block
nuclearcraft:fertile_isotope:3, Americium-243 Block
nuclearcraft:fertile_isotope:4, Curium-246 Block
nuclearcraft:fertile_isotope:5, Berkelium-247 Block
nuclearcraft:fertile_isotope:6, Californium-252 Block
nuclearcraft:supercold_ice, Supercold Ice
nuclearcraft:heavy_water_moderator, Heavy Water Moderator
nuclearcraft:nuclear_furnace, Nuclear Furnace
nuclearcraft:manufactory, Manufactory
nuclearcraft:separator, Separator
nuclearcraft:decay_hastener, Decay Hastener
nuclearcraft:fuel_reprocessor, Fuel Reprocessor
nuclearcraft:alloy_furnace, Alloy Furnace
nuclearcraft:infuser, Fluid Infuser
nuclearcraft:melter, Melter
nuclearcraft:supercooler, Supercooler
nuclearcraft:electrolyzer, Electrolyzer
nuclearcraft:assembler, Assembler
nuclearcraft:ingot_former, Ingot Former
nuclearcraft:pressurizer, Pressurizer
nuclearcraft:chemical_reactor, Chemical Reactor
nuclearcraft:salt_mixer, Salt Mixer
nuclearcraft:crystallizer, Crystallizer
nuclearcraft:enricher, Fluid Enricher
nuclearcraft:extractor, Fluid Extractor
nuclearcraft:centrifuge, Centrifuge
nuclearcraft:rock_crusher, Rock Crusher
nuclearcraft:machine_interface, Machine Interface
nuclearcraft:rtg_uranium, Uranium RTG
nuclearcraft:rtg_plutonium, Plutonium RTG
nuclearcraft:rtg_americium, Americium RTG
nuclearcraft:rtg_californium, Californium RTG
nuclearcraft:solar_panel_basic, Basic Solar Panel
nuclearcraft:solar_panel_advanced, Advanced Solar Panel
nuclearcraft:solar_panel_du, DU Solar Panel
nuclearcraft:solar_panel_elite, Elite Solar Panel
nuclearcraft:decay_generator, Decay Generator
nuclearcraft:voltaic_pile_basic, Basic Voltaic Pile
nuclearcraft:voltaic_pile_advanced, Advanced Voltaic Pile
nuclearcraft:voltaic_pile_du, DU Voltaic Pile
nuclearcraft:voltaic_pile_elite, Elite Voltaic Pile
nuclearcraft:lithium_ion_battery_basic, Basic Lithium Ion Battery
nuclearcraft:lithium_ion_battery_advanced, Advanced Lithium Ion Battery
nuclearcraft:lithium_ion_battery_du, DU Lithium Ion Battery
nuclearcraft:lithium_ion_battery_elite, Elite Lithium Ion Battery
nuclearcraft:bin, Universal Bin
nuclearcraft:fission_casing, Fission Reactor Casing
nuclearcraft:fission_glass, Fission Reactor Glass
nuclearcraft:fission_conductor, Fission Reactor Conductor
nuclearcraft:fission_monitor, Fission Reactor Monitor (WIP)
nuclearcraft:fission_reflector:0, Beryllium-Carbon Neutron Reflector
nuclearcraft:fission_reflector:1, Lead-Steel Neutron Reflector
nuclearcraft:fission_power_port, Fission Reactor Power Port
nuclearcraft:fission_vent, Fission Reactor Vent
nuclearcraft:fission_irradiator, Fission Neutron Irradiator
nuclearcraft:fission_source:0, Ra-Be Fission Neutron Source
nuclearcraft:fission_source:1, Po-Be Fission Neutron Source
nuclearcraft:fission_source:2, Cf-252 Fission Neutron Source
nuclearcraft:fission_shield:0, Boron-Silver Fission Neutron Shield
nuclearcraft:fission_computer_port, Fission Computer Port (WIP)
nuclearcraft:fission_irradiator_port, Fission Neutron Irradiator Port
nuclearcraft:fission_cell_port, Fission Fuel Cell Port
nuclearcraft:fission_vessel_port, Fission Fuel Vessel Port
nuclearcraft:fission_heater_port:0, Standard Fission Coolant Heater Port
nuclearcraft:fission_heater_port:1, Iron Fission Coolant Heater Port
nuclearcraft:fission_heater_port:2, Redstone Fission Coolant Heater Port
nuclearcraft:fission_heater_port:3, Quartz Fission Coolant Heater Port
nuclearcraft:fission_heater_port:4, Obsidian Fission Coolant Heater Port
nuclearcraft:fission_heater_port:5, Nether Brick Fission Coolant Heater Port
nuclearcraft:fission_heater_port:6, Glowstone Fission Coolant Heater Port
nuclearcraft:fission_heater_port:7, Lapis Fission Coolant Heater Port
nuclearcraft:fission_heater_port:8, Gold Fission Coolant Heater Port
nuclearcraft:fission_heater_port:9, Prismarine Fission Coolant Heater Port
nuclearcraft:fission_heater_port:10, Slime Fission Coolant Heater Port
nuclearcraft:fission_heater_port:11, End Stone Fission Coolant Heater Port
nuclearcraft:fission_heater_port:12, Purpur Fission Coolant Heater Port
nuclearcraft:fission_heater_port:13, Diamond Fission Coolant Heater Port
nuclearcraft:fission_heater_port:14, Emerald Fission Coolant Heater Port
nuclearcraft:fission_heater_port:15, Copper Fission Coolant Heater Port
nuclearcraft:fission_heater_port2:0, Tin Fission Coolant Heater Port
nuclearcraft:fission_heater_port2:1, Lead Fission Coolant Heater Port
nuclearcraft:fission_heater_port2:2, Boron Fission Coolant Heater Port
nuclearcraft:fission_heater_port2:3, Lithium Fission Coolant Heater Port
nuclearcraft:fission_heater_port2:4, Magnesium Fission Coolant Heater Port
nuclearcraft:fission_heater_port2:5, Manganese Fission Coolant Heater Port
nuclearcraft:fission_heater_port2:6, Aluminum Fission Coolant Heater Port
nuclearcraft:fission_heater_port2:7, Silver Fission Coolant Heater Port
nuclearcraft:fission_heater_port2:8, Fluorite Fission Coolant Heater Port
nuclearcraft:fission_heater_port2:9, Villiaumite Fission Coolant Heater Port
nuclearcraft:fission_heater_port2:10, Carobbiite Fission Coolant Heater Port
nuclearcraft:fission_heater_port2:11, Arsenic Fission Coolant Heater Port
nuclearcraft:fission_heater_port2:12, Liquid Nitrogen Fission Coolant Heater Port
nuclearcraft:fission_heater_port2:13, Liquid Helium Fission Coolant Heater Port
nuclearcraft:fission_heater_port2:14, Enderium Fission Coolant Heater Port
nuclearcraft:fission_heater_port2:15, Cryotheum Fission Coolant Heater Port
nuclearcraft:fission_shield_manager, Fission Neutron Shield Manager (WIP)
nuclearcraft:solid_fission_controller, Solid Fuel Fission Controller
nuclearcraft:solid_fission_cell, Fission Fuel Cell
nuclearcraft:solid_fission_sink:0, Water Fission Heat Sink
nuclearcraft:solid_fission_sink:1, Iron Fission Heat Sink
nuclearcraft:solid_fission_sink:2, Redstone Fission Heat Sink
nuclearcraft:solid_fission_sink:3, Quartz Fission Heat Sink
nuclearcraft:solid_fission_sink:4, Obsidian Fission Heat Sink
nuclearcraft:solid_fission_sink:5, Nether Brick Fission Heat Sink
nuclearcraft:solid_fission_sink:6, Glowstone Fission Heat Sink
nuclearcraft:solid_fission_sink:7, Lapis Fission Heat Sink
nuclearcraft:solid_fission_sink:8, Gold Fission Heat Sink
nuclearcraft:solid_fission_sink:9, Prismarine Fission Heat Sink
nuclearcraft:solid_fission_sink:10, Slime Fission Heat Sink
nuclearcraft:solid_fission_sink:11, End Stone Fission Heat Sink
nuclearcraft:solid_fission_sink:12, Purpur Fission Heat Sink
nuclearcraft:solid_fission_sink:13, Diamond Fission Heat Sink
nuclearcraft:solid_fission_sink:14, Emerald Fission Heat Sink
nuclearcraft:solid_fission_sink:15, Copper Fission Heat Sink
nuclearcraft:solid_fission_sink2:0, Tin Fission Heat Sink
nuclearcraft:solid_fission_sink2:1, Lead Fission Heat Sink
nuclearcraft:solid_fission_sink2:2, Boron Fission Heat Sink
nuclearcraft:solid_fission_sink2:3, Lithium Fission Heat Sink
nuclearcraft:solid_fission_sink2:4, Magnesium Fission Heat Sink
nuclearcraft:solid_fission_sink2:5, Manganese Fission Heat Sink
nuclearcraft:solid_fission_sink2:6, Aluminum Fission Heat Sink
nuclearcraft:solid_fission_sink2:7, Silver Fission Heat Sink
nuclearcraft:solid_fission_sink2:8, Fluorite Fission Heat Sink
nuclearcraft:solid_fission_sink2:9, Villiaumite Fission Heat Sink
nuclearcraft:solid_fission_sink2:10, Carobbiite Fission Heat Sink
nuclearcraft:solid_fission_sink2:11, Arsenic Fission Heat Sink
nuclearcraft:solid_fission_sink2:12, Liquid Nitrogen Fission Heat Sink
nuclearcraft:solid_fission_sink2:13, Liquid Helium Fission Heat Sink
nuclearcraft:solid_fission_sink2:14, Enderium Fission Heat Sink
nuclearcraft:solid_fission_sink2:15, Cryotheum Fission Heat Sink
nuclearcraft:salt_fission_controller, Molten Salt Fission Controller
nuclearcraft:salt_fission_vessel, Fission Fuel Vessel
nuclearcraft:salt_fission_heater:0, Standard Fission Coolant Heater
nuclearcraft:salt_fission_heater:1, Iron Fission Coolant Heater
nuclearcraft:salt_fission_heater:2, Redstone Fission Coolant Heater
nuclearcraft:salt_fission_heater:3, Quartz Fission Coolant Heater
nuclearcraft:salt_fission_heater:4, Obsidian Fission Coolant Heater
nuclearcraft:salt_fission_heater:5, Nether Brick Fission Coolant Heater
nuclearcraft:salt_fission_heater:6, Glowstone Fission Coolant Heater
nuclearcraft:salt_fission_heater:7, Lapis Fission Coolant Heater
nuclearcraft:salt_fission_heater:8, Gold Fission Coolant Heater
nuclearcraft:salt_fission_heater:9, Prismarine Fission Coolant Heater
nuclearcraft:salt_fission_heater:10, Slime Fission Coolant Heater
nuclearcraft:salt_fission_heater:11, End Stone Fission Coolant Heater
nuclearcraft:salt_fission_heater:12, Purpur Fission Coolant Heater
nuclearcraft:salt_fission_heater:13, Diamond Fission Coolant Heater
nuclearcraft:salt_fission_heater:14, Emerald Fission Coolant Heater
nuclearcraft:salt_fission_heater:15, Copper Fission Coolant Heater
nuclearcraft:salt_fission_heater2:0, Tin Fission Coolant Heater
nuclearcraft:salt_fission_heater2:1, Lead Fission Coolant Heater
nuclearcraft:salt_fission_heater2:2, Boron Fission Coolant Heater
nuclearcraft:salt_fission_heater2:3, Lithium Fission Coolant Heater
nuclearcraft:salt_fission_heater2:4, Magnesium Fission Coolant Heater
nuclearcraft:salt_fission_heater2:5, Manganese Fission Coolant Heater
nuclearcraft:salt_fission_heater2:6, Aluminum Fission Coolant Heater
nuclearcraft:salt_fission_heater2:7, Silver Fission Coolant Heater
nuclearcraft:salt_fission_heater2:8, Fluorite Fission Coolant Heater
nuclearcraft:salt_fission_heater2:9, Villiaumite Fission Coolant Heater
nuclearcraft:salt_fission_heater2:10, Carobbiite Fission Coolant Heater
nuclearcraft:salt_fission_heater2:11, Arsenic Fission Coolant Heater
nuclearcraft:salt_fission_heater2:12, Liquid Nitrogen Fission Coolant Heater
nuclearcraft:salt_fission_heater2:13, Liquid Helium Fission Coolant Heater
nuclearcraft:salt_fission_heater2:14, Enderium Fission Coolant Heater
nuclearcraft:salt_fission_heater2:15, Cryotheum Fission Coolant Heater
nuclearcraft:heat_exchanger_controller, Heat Exchanger Controller (MULTIBLOCK BROKEN!)
nuclearcraft:heat_exchanger_casing, Heat Exchanger Shell
nuclearcraft:heat_exchanger_glass, Heat Exchanger Glass
nuclearcraft:heat_exchanger_vent, Heat Exchanger Vent
nuclearcraft:heat_exchanger_tube_copper, Copper Heat Exchanger Tube
nuclearcraft:heat_exchanger_tube_hard_carbon, Hard Carbon Heat Exchanger Tube
nuclearcraft:heat_exchanger_tube_thermoconducting, Thermoconducting Alloy Heat Exchanger Tube
nuclearcraft:heat_exchanger_computer_port, Heat Exchanger Computer Port
nuclearcraft:condenser_controller, Condenser Controller (MULTIBLOCK BROKEN!)
nuclearcraft:condenser_tube_copper, Copper Condensation Tube
nuclearcraft:condenser_tube_hard_carbon, Hard Carbon Condensation Tube
nuclearcraft:condenser_tube_thermoconducting, Thermoconducting Alloy Condensation Tube
nuclearcraft:turbine_controller, Turbine Controller
nuclearcraft:turbine_casing, Turbine Casing
nuclearcraft:turbine_glass, Turbine Glass
nuclearcraft:turbine_rotor_shaft, Turbine Rotor Shaft
nuclearcraft:turbine_rotor_blade_steel, Steel Turbine Rotor Blade
nuclearcraft:turbine_rotor_blade_extreme, Extreme Alloy Turbine Rotor Blade
nuclearcraft:turbine_rotor_blade_sic_sic_cmc, SiC-SiC CMC Turbine Rotor Blade
nuclearcraft:turbine_rotor_stator, Turbine Rotor Stator
nuclearcraft:turbine_rotor_bearing, Turbine Rotor Bearing
nuclearcraft:turbine_dynamo_coil:0, Magnesium Turbine Dynamo Coil
nuclearcraft:turbine_dynamo_coil:1, Beryllium Turbine Dynamo Coil
nuclearcraft:turbine_dynamo_coil:2, Aluminum Turbine Dynamo Coil
nuclearcraft:turbine_dynamo_coil:3, Gold Turbine Dynamo Coil
nuclearcraft:turbine_dynamo_coil:4, Copper Turbine Dynamo Coil
nuclearcraft:turbine_dynamo_coil:5, Silver Turbine Dynamo Coil
nuclearcraft:turbine_coil_connector, Turbine Dynamo Coil Connector
nuclearcraft:turbine_inlet, Turbine Fluid Inlet
nuclearcraft:turbine_outlet, Turbine Fluid Outlet
nuclearcraft:turbine_computer_port, Turbine Computer Port (WIP)
nuclearcraft:cobblestone_generator, Cobblestone Generator
nuclearcraft:cobblestone_generator_compact, Compact Cobblestone Generator
nuclearcraft:cobblestone_generator_dense, Dense Cobblestone Generator
nuclearcraft:water_source, Infinite Water Source
nuclearcraft:water_source_compact, Compact Infinite Water Source
nuclearcraft:water_source_dense, Dense Infinite Water Source
nuclearcraft:nitrogen_collector, Nitrogen Collector
nuclearcraft:nitrogen_collector_compact, Compact Nitrogen Collector
nuclearcraft:nitrogen_collector_dense, Dense Nitrogen Collector
nuclearcraft:radiation_scrubber, Radiation Scrubber
nuclearcraft:geiger_block, Geiger Counter Block
nuclearcraft:glowing_mushroom, Glowing Mushroom
nuclearcraft:wasteland_earth, Wasteland Earth
nuclearcraft:tritium_lamp, Tritium Lamp
nuclearcraft:quantum_computer_controller, Quantum Computer Controller
nuclearcraft:quantum_computer_qubit, Quantum Computer Qubit
nuclearcraft:quantum_computer_gate_single:0, Quantum Computer Pauli-X Gate
nuclearcraft:quantum_computer_gate_single:1, Quantum Computer Pauli-Y Gate
nuclearcraft:quantum_computer_gate_single:2, Quantum Computer Pauli-Z Gate
nuclearcraft:quantum_computer_gate_single:3, Quantum Computer Hadamard Gate
nuclearcraft:quantum_computer_gate_single:4, Quantum Computer S Gate
nuclearcraft:quantum_computer_gate_single:5, Quantum Computer Inverse S Gate
nuclearcraft:quantum_computer_gate_single:6, Quantum Computer T Gate
nuclearcraft:quantum_computer_gate_single:7, Quantum Computer Inverse T Gate
nuclearcraft:quantum_computer_gate_single:8, Quantum Computer Phase Gate
nuclearcraft:quantum_computer_gate_single:9, Quantum Computer X-Rotation Gate
nuclearcraft:quantum_computer_gate_single:10, Quantum Computer Y-Rotation Gate`
nuclearcraft:quantum_computer_gate_single:11, Quantum Computer Z-Rotation Gate
nuclearcraft:quantum_computer_gate_control:0, Quantum Computer Controlled Pauli-X Gate
nuclearcraft:quantum_computer_gate_control:1, Quantum Computer Controlled Pauli-Y Gate
nuclearcraft:quantum_computer_gate_control:2, Quantum Computer Controlled Pauli-Z Gate
nuclearcraft:quantum_computer_gate_control:3, Quantum Computer Controlled Hadamard Gate
nuclearcraft:quantum_computer_gate_control:4, Quantum Computer Controlled S Gate
nuclearcraft:quantum_computer_gate_control:5, Quantum Computer Controlled Inverse S Gate
nuclearcraft:quantum_computer_gate_control:6, Quantum Computer Controlled T Gate
nuclearcraft:quantum_computer_gate_control:7, Quantum Computer Controlled Inverse T Gate
nuclearcraft:quantum_computer_gate_control:8, Quantum Computer Controlled Phase Gate
nuclearcraft:quantum_computer_gate_control:9, Quantum Computer Controlled X-Rotation Gate
nuclearcraft:quantum_computer_gate_control:10, Quantum Computer Controlled Y-Rotation Gate
nuclearcraft:quantum_computer_gate_control:11, Quantum Computer Controlled Z-Rotation Gate
nuclearcraft:quantum_computer_gate_swap:0, Quantum Computer Swap Gate
nuclearcraft:quantum_computer_gate_swap:1, Quantum Computer Controlled Swap Gate
nuclearcraft:quantum_computer_connector, Quantum Computer Connector
nuclearcraft:ingot:0, Copper Ingot
nuclearcraft:ingot:1, Tin Ingot
nuclearcraft:ingot:2, Lead Ingot
nuclearcraft:ingot:3, Thorium Ingot
nuclearcraft:ingot:4, Uranium Ingot
nuclearcraft:ingot:5, Boron Ingot
nuclearcraft:ingot:6, Lithium Ingot
nuclearcraft:ingot:7, Magnesium Ingot
nuclearcraft:ingot:8, Graphite Ingot
nuclearcraft:ingot:9, Beryllium Ingot
nuclearcraft:ingot:10, Zirconium Ingot
nuclearcraft:ingot:11, Manganese Ingot
nuclearcraft:ingot:12, Aluminum Ingot
nuclearcraft:ingot:13, Silver Ingot
nuclearcraft:ingot:14, Manganese Oxide Ingot
nuclearcraft:ingot:15, Manganese Dioxide Ingot
nuclearcraft:dust:0, Copper Dust
nuclearcraft:dust:1, Tin Dust
nuclearcraft:dust:2, Lead Dust
nuclearcraft:dust:3, Thorium Dust
nuclearcraft:dust:4, Uranium Dust
nuclearcraft:dust:5, Boron Dust
nuclearcraft:dust:6, Lithium Dust
nuclearcraft:dust:7, Magnesium Dust
nuclearcraft:dust:8, Graphite Dust
nuclearcraft:dust:9, Beryllium Dust
nuclearcraft:dust:10, Zirconium Dust
nuclearcraft:dust:11, Manganese Dust
nuclearcraft:dust:12, Aluminum Dust
nuclearcraft:dust:13, Silver Dust
nuclearcraft:dust:14, Manganese Oxide Dust
nuclearcraft:dust:15, Manganese Dioxide Dust
nuclearcraft:gem:0, Rhodochrosite
nuclearcraft:gem:1, Cubic Boron Nitride
nuclearcraft:gem:2, Fluorite
nuclearcraft:gem:3, Villiaumite
nuclearcraft:gem:4, Carobbiite
nuclearcraft:gem:5, Boron Arsenide
nuclearcraft:gem:6, Silicon
nuclearcraft:gem_dust:0, Crushed Diamond
nuclearcraft:gem_dust:1, Crushed Rhodochrosite
nuclearcraft:gem_dust:2, Crushed Quartz
nuclearcraft:gem_dust:3, Crushed Obsidian
nuclearcraft:gem_dust:4, Hexagonal Boron Nitride
nuclearcraft:gem_dust:5, Crushed Fluorite
nuclearcraft:gem_dust:6, Sulfur
nuclearcraft:gem_dust:7, Crushed Coal
nuclearcraft:gem_dust:8, Crushed Villiaumite
nuclearcraft:gem_dust:9, Crushed Carobbiite
nuclearcraft:gem_dust:10, Crushed Arsenic
nuclearcraft:gem_dust:11, Crushed End Stone
nuclearcraft:alloy:0, Bronze Ingot
nuclearcraft:alloy:1, Tough Alloy
nuclearcraft:alloy:2, Hard Carbon Alloy
nuclearcraft:alloy:3, Magnesium Diboride Alloy
nuclearcraft:alloy:4, Lithium Manganese Dioxide Alloy
nuclearcraft:alloy:5, Steel Ingot
nuclearcraft:alloy:6, Ferroboron Alloy
nuclearcraft:alloy:7, Shibuichi Alloy
nuclearcraft:alloy:8, Tin Silver Alloy
nuclearcraft:alloy:9, Lead Platinum Alloy
nuclearcraft:alloy:10, Extreme Alloy
nuclearcraft:alloy:11, Thermoconducting Alloy
nuclearcraft:alloy:12, Zircaloy Ingot
nuclearcraft:alloy:13, Silicon Carbide Ingot
nuclearcraft:alloy:14, SiC-SiC Ceramic Matrix Composite
nuclearcraft:alloy:15, HSLA Steel Ingot
nuclearcraft:compound:0, Calcium Sulfate
nuclearcraft:compound:1, Crystal Binder
nuclearcraft:compound:2, Energetic Blend
nuclearcraft:compound:3, Sodium Fluoride
nuclearcraft:compound:4, Potassium Fluoride
nuclearcraft:compound:5, Sodium Hydroxide
nuclearcraft:compound:6, Potassium Hydroxide
nuclearcraft:compound:7, Borax
nuclearcraft:compound:8, Irradiated Borax
nuclearcraft:compound:9, Dimensional Blend
nuclearcraft:compound:10, Carbon-Manganese Blend
nuclearcraft:compound:11, Alugentum Dust
nuclearcraft:part:0, Basic Plating
nuclearcraft:part:1, Advanced Plating
